Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Total SF,Total Bathrooms,House Age,Years Since Remodel,Has Pool
1830,532479050,20,RL,44.0,10751,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,3,CBlock,2,3,4,5,787.0,1,0.0,250.0,GasA,3,Y,SBrkr,0,1037,2,1,3,5,Typ,0,0,Attchd,1974.0,RFn,2.0,431.0,3,3,Y,136,47,0,0,0,0,0,None,None,0,8,2007,WD ,Normal,11.767575435251748,2074.0,2.0,33,33,0
2109,906382020,20,RL,75.0,11750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,204.0,4,3,PConc,4,3,2,6,20.0,1,0.0,1526.0,GasA,5,Y,SBrkr,0,1546,3,1,4,7,Typ,0,0,Attchd,2005.0,RFn,3.0,796.0,3,3,Y,144,42,0,0,0,0,0,None,None,0,6,2007,WD ,Normal,12.28765724080691,3092.0,2.0,2,1,0
2449,528348010,60,RL,93.0,12090,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1141.0,GasA,4,Y,SBrkr,0,2263,4,1,4,10,Typ,1,3,BuiltIn,1998.0,Fin,2.0,420.0,3,3,Y,144,123,0,0,0,0,0,None,None,0,7,2006,WD ,Abnorml,12.460718739865236,3404.0,2.5,8,8,0
2141,907203060,20,RL,70.0,7700,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,2,138.0,3,468.0,276.0,GasA,3,Y,SBrkr,0,882,3,1,3,5,Typ,0,0,Detchd,1980.0,Unf,2.0,461.0,3,3,Y,96,0,0,0,0,0,0,MnPrv,None,0,3,2007,WD ,Normal,11.630717389475995,1764.0,2.0,35,35,0
244,905478190,20,RL,60.0,11100,Pave,None,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,GasA,5,Y,SBrkr,0,930,2,1,4,6,Typ,0,0,Detchd,1946.0,Unf,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,4,2010,WD ,Abnorml,11.349241150793087,930.0,1.0,64,4,0
2021,903234160,30,RM,60.0,6180,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,960.0,GasA,3,N,SBrkr,0,986,2,1,3,5,Typ,1,4,Detchd,1926.0,Unf,1.0,180.0,3,3,Y,0,128,0,0,0,0,0,None,None,0,5,2007,WD ,Normal,11.532737896139919,1946.0,1.0,81,57,0
1827,532378240,20,RL,,6173,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,3,3,CBlock,3,3,1,6,599.0,1,0.0,277.0,GasA,3,Y,SBrkr,0,902,3,1,3,6,Typ,0,0,Attchd,1967.0,Unf,1.0,288.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,8,2007,WD ,Normal,11.74006900564972,1778.0,1.0,40,40,0
937,909452050,80,RL,,13607,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3,3,1,5,454.0,1,0.0,118.0,GasA,4,Y,SBrkr,0,1982,3,1,3,6,Typ,1,3,BuiltIn,1986.0,Fin,2.0,501.0,3,3,Y,400,112,0,0,0,0,0,None,Shed,1500,4,2009,WD ,Normal,12.245298166364206,2554.0,3.5,23,23,0
1690,528104010,20,RL,110.0,14333,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,6,1518.0,1,0.0,590.0,GasA,5,Y,SBrkr,0,2122,2,1,4,7,Typ,1,5,Attchd,2007.0,Fin,3.0,938.0,3,3,Y,130,142,0,0,0,0,0,None,None,0,11,2007,New,Partial,12.752675560671685,4230.0,3.5,0,0,0
2564,534479240,60,RL,79.0,9462,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,704.0,GasA,4,Y,FuseA,0,1728,3,1,3,7,Min1,1,4,Attchd,1949.0,Unf,1.0,234.0,3,3,Y,245,60,0,0,0,0,0,MnPrv,None,0,7,2006,WD ,Normal,11.827743504053695,2432.0,1.5,57,33,0
313,914478045,80,RL,,12328,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,3,3,CBlock,3,3,3,6,539.0,1,0.0,473.0,GasA,3,Y,SBrkr,0,1034,3,1,3,6,Typ,0,0,Attchd,1976.0,Unf,3.0,888.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,5,2010,WD ,Normal,12.042971193457888,2046.0,2.0,34,34,0
1460,907255020,60,RL,,9240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,396.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1055.0,GasA,5,Y,SBrkr,0,2263,3,1,4,7,Typ,1,3,BuiltIn,2001.0,Fin,2.0,905.0,3,3,Y,0,45,0,0,189,0,0,None,None,0,9,2008,WD ,Normal,12.567240979056246,3318.0,2.5,7,6,0
2859,909275250,50,RL,66.0,21780,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,2,1,1,0.0,1,0.0,817.0,GasA,4,Y,FuseF,0,1550,3,1,3,7,Min2,1,3,Detchd,1937.0,Unf,1.0,318.0,3,3,P,0,0,429,0,0,0,0,MnPrv,None,0,9,2006,WD ,Normal,12.180759965737863,2367.0,1.5,86,56,0
2176,908152070,20,RL,,7917,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,4,CBlock,3,4,1,4,751.0,1,0.0,392.0,GasA,3,Y,SBrkr,0,1113,3,1,3,6,Typ,1,2,Attchd,1987.0,RFn,1.0,504.0,3,4,Y,370,30,0,0,0,0,0,GdPrv,None,0,5,2007,WD ,Normal,11.904974309480183,2256.0,2.5,31,31,0
1333,903225140,50,RM,50.0,5000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,3,1,5,600.0,1,0.0,72.0,GasA,5,Y,SBrkr,0,1210,3,1,4,6,Typ,0,0,Detchd,1941.0,Unf,1.0,240.0,3,3,P,0,0,0,0,0,0,0,None,None,0,5,2008,WD ,Normal,11.728044909070785,1882.0,1.0,67,2,0
969,921128050,20,RL,85.0,12633,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,Stone,290.0,5,3,PConc,5,3,4,6,1640.0,1,0.0,338.0,GasA,5,Y,SBrkr,0,1978,2,1,5,7,Typ,1,4,Attchd,2007.0,Fin,3.0,920.0,3,3,Y,308,52,0,0,0,0,0,None,None,0,5,2009,WD ,Normal,12.959846800844963,3956.0,3.0,2,2,0
1455,907251090,60,RL,75.0,9473,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,804.0,1,0.0,324.0,GasA,5,Y,SBrkr,0,2031,3,1,4,7,Typ,1,4,Attchd,2002.0,RFn,2.0,577.0,3,3,Y,0,211,0,0,0,0,0,None,None,0,3,2008,WD ,Normal,12.37581963951765,3159.0,3.5,6,6,0
661,535381040,50,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1313.0,GasA,3,Y,SBrkr,1064,2377,3,1,4,8,Min2,1,3,Detchd,1954.0,Unf,2.0,528.0,3,3,Y,0,0,432,0,0,0,0,None,None,0,6,2009,WD ,Normal,11.869907361794104,2626.0,2.0,94,59,0
936,909451180,160,RM,24.0,1300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,1,5,285.0,1,0.0,276.0,GasA,3,Y,SBrkr,0,1229,2,1,3,5,Typ,1,3,Attchd,1980.0,Fin,2.0,462.0,3,3,Y,150,0,0,0,0,0,0,GdPrv,None,0,5,2009,WD ,Normal,11.728044909070785,1790.0,1.5,29,29,0
371,527301320,60,RL,94.0,13005,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,4,3,1,6,692.0,1,0.0,153.0,GasA,3,Y,SBrkr,0,2353,4,1,5,10,Typ,1,3,Attchd,1983.0,RFn,2.0,484.0,3,3,Y,288,195,0,0,0,0,0,GdPrv,None,0,8,2009,WD ,Normal,12.468440756144114,3198.0,3.5,29,29,0
567,533210010,160,FV,40.0,3951,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,3,1,0.0,1,0.0,612.0,GasA,5,Y,SBrkr,0,1224,2,1,4,4,Typ,0,0,Detchd,2009.0,RFn,2.0,528.0,3,3,Y,0,234,0,0,0,0,0,None,None,0,6,2009,New,Partial,12.010671928196443,1836.0,2.5,0,0,0
1855,533251110,20,RL,80.0,12000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,VinylSd,MetalSd,BrkFace,600.0,4,3,CBlock,4,3,1,6,1732.0,1,0.0,270.0,GasA,5,Y,SBrkr,0,2362,3,1,4,8,Typ,1,3,Attchd,1980.0,RFn,2.0,546.0,4,3,Y,180,16,0,0,0,0,0,None,None,0,3,2007,WD ,Normal,12.449022745701502,4364.0,3.5,27,27,0
1025,527326130,20,RL,,15611,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767.0,2,93.0,266.0,GasA,3,Y,SBrkr,0,1126,3,1,5,6,Typ,0,0,Attchd,1977.0,RFn,2.0,540.0,3,3,Y,180,0,0,0,0,0,0,None,None,0,3,2008,WD ,Abnorml,12.07254696717504,2252.0,2.5,31,31,0
825,906380060,20,RL,77.0,11422,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,352.0,4,3,PConc,5,3,3,6,1359.0,1,0.0,479.0,GasA,5,Y,SBrkr,0,1838,3,1,4,7,Typ,2,4,Attchd,2007.0,RFn,2.0,524.0,3,3,Y,154,222,0,0,0,0,0,None,None,0,4,2009,WD ,Normal,12.515397562803473,3676.0,3.0,2,1,0
983,923275040,85,RL,,9101,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,3,6,1097.0,1,0.0,0.0,GasA,5,Y,SBrkr,0,1110,1,1,4,4,Typ,1,3,Attchd,1978.0,Fin,2.0,602.0,3,3,Y,303,30,0,0,0,0,0,None,None,0,7,2009,WD ,Normal,12.016732516077072,2207.0,2.0,31,31,0
2370,527451380,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,281.0,3,3,CBlock,3,3,1,4,317.0,1,0.0,355.0,GasA,4,Y,SBrkr,0,1218,3,1,3,7,Typ,0,0,Detchd,1972.0,Unf,1.0,264.0,3,3,Y,0,28,0,0,0,0,0,None,None,0,5,2006,WD ,Normal,11.678448377988165,1890.0,2.0,34,34,0
1989,902207150,30,RM,60.0,8520,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3,3,1,1,0.0,1,0.0,968.0,GasA,3,Y,SBrkr,0,968,2,1,3,5,Typ,0,0,Detchd,1935.0,Unf,2.0,480.0,2,3,N,0,0,184,0,0,0,0,None,None,0,7,2007,WD ,Normal,11.51293546492023,1936.0,1.0,84,1,0
1646,527302020,80,RL,78.0,12090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,585.0,GasA,5,Y,SBrkr,0,1868,3,1,3,7,Typ,1,3,BuiltIn,1984.0,Fin,2.0,477.0,3,3,Y,268,112,0,0,147,0,0,None,None,0,1,2007,WD ,Abnorml,12.08954444723597,2453.0,3.5,23,4,0
2688,903425340,190,RL,60.0,9873,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,3,3,CBlock,3,3,3,5,789.0,1,0.0,171.0,GasW,3,N,SBrkr,0,960,3,1,3,6,Typ,0,0,Detchd,1970.0,Unf,2.0,576.0,3,3,Y,0,288,0,0,0,0,0,None,None,0,5,2006,WD ,Normal,11.767575435251748,1920.0,2.0,36,36,0
2190,908250100,20,RL,68.0,9450,Pave,None,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,552.0,1,0.0,342.0,GasA,5,Y,SBrkr,0,894,3,1,3,5,Typ,0,0,Detchd,1999.0,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,5,2007,WD ,Abnorml,11.608244735642321,1788.0,1.0,53,53,0
2067,905226050,30,RL,,25339,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,816.0,GasA,5,Y,SBrkr,0,1416,3,1,4,7,Typ,0,0,Attchd,2007.0,Unf,2.0,576.0,3,3,N,0,0,112,0,0,0,0,None,None,0,8,2007,WD ,Normal,11.626263078808801,2232.0,2.0,89,0,0
814,906226130,90,RL,64.0,7040,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,216.0,3,3,CBlock,4,3,3,6,1094.0,1,0.0,0.0,GasA,3,Y,SBrkr,0,1229,2,2,4,6,Typ,2,3,Detchd,1979.0,Unf,2.0,672.0,3,3,Y,120,0,0,0,0,0,0,None,None,0,6,2009,WD ,Alloca,11.907167833055912,2323.0,3.0,30,30,0
1793,528445070,60,RL,75.0,8778,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1302.0,GasA,5,Y,SBrkr,0,1830,3,1,4,7,Typ,0,0,BuiltIn,2006.0,RFn,3.0,859.0,3,3,Y,0,40,0,0,0,0,0,None,None,0,3,2007,WD ,Normal,12.307279044781756,3132.0,2.5,1,1,0
1431,906476030,60,RL,79.0,12798,Pave,None,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,4,6,462.0,1,0.0,154.0,GasA,4,Y,SBrkr,0,1688,4,1,4,8,Typ,0,0,Attchd,1997.0,RFn,2.0,603.0,3,3,Y,403,114,185,0,0,0,0,None,Shed,400,5,2008,WD ,Normal,12.206077645517674,2304.0,3.5,11,11,0
779,905200350,80,RL,88.0,15312,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,3,3,CBlock,3,3,3,4,588.0,1,0.0,550.0,GasA,5,Y,SBrkr,0,1138,3,1,3,6,Typ,1,3,Attchd,1960.0,RFn,2.0,480.0,3,3,Y,0,0,0,0,140,0,0,MnPrv,None,0,3,2009,COD,Normal,11.904974309480183,2276.0,1.5,49,49,0
1750,528235170,20,RL,59.0,10936,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1510.0,GasA,5,Y,SBrkr,0,1525,3,1,4,6,Typ,1,4,Attchd,2006.0,RFn,2.0,534.0,3,3,Y,100,18,0,0,0,0,0,None,None,0,4,2007,New,Partial,12.238447866288572,3035.0,2.5,1,1,0
1321,902401120,75,RM,75.0,13500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,3,3,1,1,0.0,1,0.0,1237.0,GasA,4,Y,SBrkr,0,2775,3,1,4,9,Typ,1,4,Detchd,1988.0,Unf,2.0,880.0,4,3,Y,105,502,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,12.691583538230217,4012.0,3.5,115,8,0
2054,905103110,20,RL,,11677,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,3,3,CBlock,3,3,3,3,249.0,4,761.0,30.0,GasA,3,Y,SBrkr,0,1040,3,1,3,6,Typ,0,0,Attchd,1966.0,RFn,1.0,264.0,3,3,Y,0,90,0,0,0,0,0,MnPrv,None,0,2,2007,WD ,Normal,11.719947764402807,2080.0,2.0,41,41,0
2805,907290260,60,RL,120.0,15611,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1079.0,GasA,5,Y,SBrkr,0,1919,3,1,4,8,Typ,1,4,Attchd,2006.0,RFn,2.0,685.0,4,3,Y,0,51,0,0,0,0,0,None,None,0,7,2006,New,Partial,12.359784657728284,2998.0,2.5,0,0,0
1053,528104050,20,RL,114.0,14803,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,5,3,PConc,5,3,3,6,1636.0,1,0.0,442.0,GasA,5,Y,SBrkr,0,2084,2,1,5,7,Typ,1,4,Attchd,2007.0,Fin,3.0,1220.0,3,3,Y,188,45,0,0,0,0,0,None,None,0,6,2008,New,Partial,12.861001210669146,4162.0,3.0,1,0,0
2465,528480100,60,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,756.0,GasA,5,Y,SBrkr,0,1553,3,1,4,6,Typ,0,0,Attchd,2005.0,RFn,2.0,615.0,3,3,Y,0,45,0,0,0,0,0,None,None,0,3,2006,New,Partial,12.136191879981927,2309.0,2.5,1,0,0
1014,527226020,20,RL,,31220,Pave,None,IR1,Bnk,NoSewr,FR2,Gtl,Gilbert,Feedr,Norm,1Fam,1Story,6,2,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1632.0,GasA,3,Y,FuseA,0,1474,3,1,3,7,Min2,2,4,Attchd,1952.0,Unf,2.0,495.0,3,3,Y,0,0,144,0,0,0,0,None,Shed,750,5,2008,WD ,Normal,11.652696102959753,3106.0,1.0,56,56,0
1402,905401045,20,RL,73.0,39104,Pave,None,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,Flat,Membran,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,2,226.0,6,1063.0,96.0,GasA,5,Y,SBrkr,0,1363,2,1,3,5,Mod,2,3,Attchd,1954.0,Unf,2.0,439.0,3,3,Y,81,0,0,0,0,0,0,None,None,0,4,2008,WD ,Normal,12.394628892852941,2748.0,2.0,54,3,0
1823,532376040,20,RL,85.0,6970,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,932.0,1,0.0,108.0,GasA,3,Y,SBrkr,0,1120,3,1,2,5,Typ,0,0,Attchd,1961.0,RFn,2.0,544.0,3,3,Y,168,0,0,0,0,0,0,None,Shed,400,5,2007,WD ,Normal,11.767575435251748,2160.0,2.5,46,46,0
2759,906392100,20,RL,78.0,11645,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,1300.0,1,0.0,434.0,GasA,5,Y,SBrkr,0,1734,3,1,4,7,Typ,0,0,Attchd,2005.0,Fin,2.0,660.0,3,3,Y,160,24,0,0,0,0,0,None,None,0,1,2006,WD ,Normal,12.468440756144114,3468.0,3.0,1,1,0
2913,923226150,90,RL,,11836,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,4,149.0,1,0.0,1503.0,GasA,3,Y,SBrkr,0,1652,4,2,3,8,Typ,0,0,2Types,1970.0,Unf,3.0,928.0,3,3,Y,0,0,0,0,0,0,0,None,None,0,3,2006,WD ,Normal,11.89478753335453,3304.0,2.0,36,36,0
2530,534175100,20,RL,78.0,10140,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3,3,1,4,553.0,2,68.0,713.0,GasA,4,Y,SBrkr,0,1334,3,1,3,7,Typ,0,0,Attchd,1967.0,RFn,2.0,477.0,3,3,Y,0,20,35,0,264,0,0,None,None,0,4,2006,WD ,Normal,12.010671928196443,2668.0,3.0,39,39,0
127,534430080,20,RL,68.0,9717,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,6,49.0,3,1029.0,0.0,GasA,4,Y,FuseA,0,1078,2,1,4,5,Typ,0,0,Attchd,1950.0,Unf,1.0,240.0,3,3,Y,366,0,112,0,0,0,0,None,None,0,4,2010,WD ,Normal,11.864469267087891,2156.0,2.0,60,14,0
2031,903450060,50,RM,,7758,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,2,PConc,3,3,1,2,224.0,1,0.0,816.0,GasA,5,Y,FuseF,0,1818,4,1,3,7,Typ,2,3,Detchd,1951.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,184,0,0,None,None,0,6,2007,WD ,Normal,12.040614105490253,2858.0,1.5,76,57,0
2452,528363070,60,RL,,10236,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,501.0,4,3,PConc,4,3,4,6,380.0,4,168.0,742.0,GasA,5,Y,SBrkr,0,2494,4,1,4,9,Typ,1,3,Attchd,1994.0,Fin,3.0,803.0,3,3,Y,200,95,0,0,0,0,0,GdPrv,None,0,6,2006,WD ,Normal,12.679199517372098,3784.0,3.5,12,11,0
888,908128060,85,RL,64.0,7301,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,4,3,Slab,0,0,0,0,0.0,0,0.0,0.0,GasA,5,Y,SBrkr,0,1922,4,1,4,7,Typ,1,5,BuiltIn,2003.0,RFn,2.0,672.0,3,3,Y,0,0,177,0,0,0,0,None,None,0,7,2009,ConLD,Normal,12.198549416880068,1922.0,3.0,6,6,0
2398,528150080,20,RL,121.0,13758,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,5,3,PConc,5,3,4,6,1232.0,1,0.0,560.0,GasA,5,Y,SBrkr,0,1792,2,1,4,6,Typ,1,4,Attchd,2005.0,RFn,3.0,925.0,3,3,Y,204,49,0,0,0,0,0,None,None,0,3,2006,New,Partial,12.827718453801348,3584.0,3.0,1,0,0
